window_start,anomaly_window,anomaly_score
1876,1,1.1544246197929442
1877,1,1.1877231739558884
1878,1,1.1727385187322774
1879,1,1.1920861756300964
1880,1,1.238583591998868
1881,1,1.2516365291500238
1882,1,1.2716243334575559
1883,1,1.2913961063082073
1884,1,1.3328279085521104
1885,1,1.357809636798195
1886,1,1.334079438958276
1887,1,1.387173817955743
1888,1,1.4776342674829772
1889,1,1.5925198097672753
1890,1,1.4523775683788762
1891,1,1.4431712743466294
1892,1,1.6556706952030846
1893,1,1.690439221966475
1894,1,1.5894685988628483
1895,1,1.6971598077917163
1896,1,1.7544530522314807
1897,1,1.9616203602359965
1898,1,1.7604897446739258
1899,1,1.484076884580809
1900,1,1.40545117342297
1901,1,1.5265702514308845
1902,1,1.5073424309373964
1903,1,1.5663291993237496
1904,1,1.6188766154985879
1905,1,1.7078741551597423
1906,1,1.5762462666915367
1907,1,1.620088794744647
1908,1,1.653794855246808
1909,1,1.700803069258535
1910,1,1.8284529658320197
1911,1,1.7457295939654203
1912,1,1.8781368773516256
1913,1,1.8315159091359292
1914,1,1.8207297876871253
1915,1,1.7304696813633846
1916,1,1.7384785113323824
1917,1,1.918359135685903
1918,1,1.96211078535912
1919,1,2.060818045314778
1920,1,1.9138441406861437
1921,1,1.9578050302669872
1922,1,1.8340396116372388
1923,1,1.8836173694518727
1924,1,1.6932654364535464
1925,1,1.753442935168946
1926,1,1.9049925475935416
1927,1,1.9349675226020215
1928,1,1.911226297928077
1929,1,1.8486232486644432
1930,1,1.9163043078419322
1931,1,1.8979489167980033
1932,1,1.7694568639440362
1933,1,1.7490752944866528
1934,1,1.8333629533392761
1935,1,1.7617642974416179
1936,1,1.8030779877860268
1937,1,1.8930244856551242
1938,1,1.7201079723566366
1939,1,1.75546615765258
1940,1,1.861457144662638
1941,1,1.8406871829984182
1942,1,1.8034177997997274
1943,1,1.9017644661551096
1944,1,1.8487787009141292
1945,1,1.9604008132999589
1946,1,1.800087048574524
1947,1,1.6892496060915296
1948,1,1.703777020157836
1949,1,1.6419451071753959
1950,1,1.5884288314297175
1951,1,1.6039892610435453
1952,1,1.4602246829263401
1953,1,1.63736367723783
1954,1,1.3692702170028448
1955,1,1.2903080082785268
1956,1,1.278359871405267
1957,1,1.2607867690604242
1958,1,1.3014685885908914
1959,1,1.217923301928049
1960,1,1.1520258016760443
1961,1,1.1029476023183298
1962,1,1.2287821483515438
1963,1,1.0715428235919746
1964,1,0.9959300077427757
1965,1,0.9678786734149627
1966,1,1.1072218306127057
1967,1,0.9639959801700178
1968,1,1.12550670502248
1969,1,0.8862004473274236
1970,1,0.8294984951205082
1971,1,0.8910009219570387
1972,1,0.9259152323629016
1973,1,0.7850155533433822
1974,1,0.9113018700989737
1975,1,0.9551948101772512
1976,1,0.9807001211996536
1977,1,0.9082262590290471
1978,1,0.9053201623590375
1979,1,0.8772752429063155
1980,1,0.8717168607856349
1981,1,1.0879294568444209
1982,1,0.9397171331769094
1983,1,1.1020265128641067
1984,1,0.8557181073043929
1985,1,0.9384600828499496
1986,1,0.955102941742838
1987,1,0.9667476948020259
1988,1,0.9396408421412126
1989,1,0.8624904406940521
1990,1,0.8563616914448042
1991,1,0.8825137868293642
1992,1,0.8017218099386314
1993,1,0.604325960332722
1994,1,0.5895482294477561
1995,1,0.5025110818031271
1996,1,0.7323740161874674
1997,1,0.6766875575689184
1998,1,0.7073804600587401
1999,1,0.6038717022051996
2000,1,0.5062319084282918
2001,1,0.564243136412232
2002,1,0.4793398147414678
2003,1,0.4911902748713959
2004,1,0.5776796082727897
2005,1,0.49425396043541747
2006,1,0.4743923344939709
2007,1,0.46718847799297647
2008,1,0.515536673696495
2009,1,0.6121813685058086
2010,1,0.7759018756400411
2011,1,0.852711999341019
2012,1,1.031259678658634
2013,1,1.0584350537508072
2014,1,1.1078910218892486
2015,1,1.0458556523868796
2016,1,1.1170373968789096
2017,1,1.1316296304382831
2018,1,1.1731517060996959
2019,1,1.1918647592301985
2020,1,1.2105209012790734
2021,1,1.2303527940456074
2022,1,1.2284401009681138
2023,1,1.1942810579140604
2024,1,1.2225611826973868
2025,1,1.1908310628344179
2026,1,1.228749727183422
2027,1,1.1516663288671554
2028,1,1.2094654566646503
2029,1,1.2637056739417543
2030,1,1.232249663543163
2031,1,1.2264529829803013
2032,1,1.210343409160175
2033,1,1.2324317171544545
