ReconstructionError,Anomaly
0.0011816572322167621,False
0.0005764404549185049,False
0.00039488288344175583,False
0.0013881050456646985,False
0.0004622752023038753,False
0.0012940629784762411,False
0.0006950777063833526,False
0.0005940893755911344,False
0.0005494763532875277,False
0.0009934908914113704,False
0.0005784999399657244,False
0.0014298325218292968,False
0.0006276153780808571,False
0.00043279382937713197,False
0.001424729669408522,False
0.0010663598446211816,False
0.001148688486735051,False
0.0005856596781313311,False
0.0019827690840120787,False
0.0008102633374361101,False
0.001560280349964272,False
0.0014604792446264619,False
0.0029727850771739564,False
0.0010451634004498404,False
0.0015572393959773368,False
0.0006708008375206329,False
0.000750211373877014,False
0.001676990647868494,False
0.0010874232269480844,False
0.0010817394905863432,False
0.0008031692313147508,False
0.0011535620523268155,False
0.0008963791039258552,False
0.0010081880766441068,False
0.0004728240255009725,False
0.0004343962132494318,False
0.0004767355032435257,False
0.0017439486548948362,False
0.0008566192435542553,False
0.000518854340150637,False
0.001293923160898962,False
0.002844421141908425,False
0.0013865799601557327,False
0.002250317027901849,False
0.0006817895577855138,False
0.0006661306631575058,False
0.0017651043170468716,False
0.0012120912173456224,False
0.0014272700019833768,False
0.0036971452632716924,True
0.0036351576377423385,True
0.004122058200922935,True
0.0011417768229256436,False
0.0014652084006815016,False
0.002845368755429709,False
0.00426624342291166,True
0.0041941393969548765,True
0.00429517986523781,True
0.003789538473408806,True
0.0011712503731313713,False
0.0031034803611212683,True
0.0007199769432741313,False
0.002636060450867635,False
0.00345801322109399,True
0.0022441150792228597,False
0.002629710423760694,False
0.000753884983073074,False
0.0017133820068251768,False
0.0016008292336802247,False
0.0013231604977057203,False
0.00022470691134632515,False
0.0024313159612731005,False
0.0020112031615151164,False
0.0013201463264684212,False
0.004802844377678124,True
0.0015867105738929309,False
0.007182384474105919,True
0.005224993432177921,True
0.003685746349306469,True
0.003474167184834466,True
0.0018374121668298775,False
0.002081420659780104,False
0.0039411811490320595,True
0.0011233880736215662,False
0.004629359813829832,True
0.002370921215355639,False
0.0016104029958785512,False
0.0048815214891720065,True
0.002305280972093558,False
0.003064997143392923,False
0.0016858165043354585,False
0.0015749168224922106,False
0.0051408601908085605,True
0.0029771469024776815,False
0.0017964865821769819,False
0.0015720599729150439,False
0.001727484729475704,False
0.0020855921629782943,False
0.004388480376326021,True
0.005301688085576184,True
0.004414205179523559,True
0.005393463260343932,True
